angle,time
-0.18114,32.774892807006836
-0.1787,32.79206109046936
-0.17627,32.80829358100891
-0.17384,32.824878215789795
-0.17141,32.84226870536804
-0.16894,32.858131885528564
-0.16409,32.87667536735535
-0.15924,32.892024993896484
-0.15682,32.909451723098755
-0.15198,32.925830125808716
-0.14714,32.94409680366516
-0.1399,32.95947790145874
-0.13507,32.977471113204956
-0.12784,32.99332904815674
-0.12302,33.00967073440552
-0.11576,33.026318073272705
-0.10855,33.0445761680603
-0.10135,33.059494733810425
-0.09415,33.076311349868774
-0.08696,33.0953254699707
-0.07977,33.111032485961914
-0.07259,33.126986265182495
-0.06541,33.145527601242065
-0.05584,33.16114068031311
-0.04867,33.17780900001526
-0.03912,33.19426655769348
-0.03195,33.211382150650024
-0.0224,33.227205991744995
-0.01523,33.24472165107727
-0.00568,33.261199712753296
0.00148,33.27872133255005
0.01103,33.29545831680298
0.0182,33.31236982345581
0.02776,33.328460454940796
0.03493,33.34408235549927
0.0445,33.36193323135376
0.05168,33.37987303733826
0.05887,33.39479899406433
0.06846,33.412614822387695
0.07565,33.42822265625
0.08286,33.44560241699219
0.09007,33.462406635284424
0.09729,33.479411602020264
0.10451,33.495327949523926
0.11174,33.51391243934631
0.11898,33.52927827835083
0.12382,33.55016303062439
0.13107,33.561585664749146
0.13592,33.576653718948364
0.14319,33.59329271316528
0.14805,33.609190225601196
0.15287,33.62975358963013
0.15773,33.64733290672302
0.16017,33.66287159919739
0.16504,33.680198192596436
0.16992,33.6959969997406
0.17236,33.715497732162476
0.1748,33.73063111305237
0.17725,33.7470920085907
0.17969,33.76402974128723
0.17969,33.7809841632843
0.1821,33.79715871810913
0.1821,33.81482172012329
0.18454,33.83096766471863
0.18455,33.84831118583679
0.1821,33.86513876914978
0.1821,33.881274700164795
0.17965,33.898128509521484
0.17965,33.915205240249634
0.1772,33.9315288066864
0.17472,33.94828414916992
0.17228,33.96478796005249
0.16739,33.98290538787842
0.16496,33.99906826019287
0.16008,34.0157835483551
0.15522,34.03194284439087
0.15278,34.04973649978638
0.14792,34.06569862365723
0.14064,34.08249044418335
0.1358,34.099417209625244
0.13095,34.11623930931091
0.12369,34.13255476951599
0.11882,34.1502890586853
0.11158,34.16610360145569
0.10435,34.18382930755615
0.09712,34.20022797584534
0.0899,34.21709942817688
0.08269,34.23281383514404
0.07549,34.25140643119812
0.06829,34.26648235321045
0.0611,34.284119606018066
0.05152,34.300673961639404
0.04434,34.31720852851868
0.03716,34.334702491760254
0.02759,34.35188174247742
0.02042,34.36742424964905
0.01087,34.38378643989563
0.0037,34.4009063243866
-0.00585,34.4187867641449
-0.01301,34.434136152267456
-0.02256,34.451037645339966
-0.02973,34.4674859046936
-0.03689,34.4863760471344
-0.04645,34.50214672088623
-0.05362,34.51867651939392
-0.06079,34.534905433654785
-0.07036,34.5518639087677
-0.07755,34.568171977996826
-0.08473,34.58540987968445
-0.09192,34.602312088012695
-0.09912,34.61936402320862
-0.10392,34.63630175590515
-0.11113,34.65130424499512
-0.11834,34.66682434082031
-0.12315,34.686437368392944
-0.13038,34.702666997909546
-0.13516,34.721320390701294
-0.13998,34.73592400550842
-0.14481,34.7544379234314
-0.14965,34.769551515579224
-0.15449,34.78733777999878
-0.15691,34.803584575653076
-0.16175,34.820685148239136
-0.16418,34.83715200424194
-0.1666,34.8543643951416
-0.16903,34.870810985565186
-0.17146,34.887343883514404
-0.17389,34.90428185462952
-0.17384,34.920368909835815
-0.17627,34.93736529350281
-0.17627,34.95457720756531
-0.17627,34.97099328041077
-0.17627,34.98862171173096
-0.17384,35.004802942276
-0.17384,35.02210021018982
-0.17141,35.037362575531006
-0.17141,35.055781841278076
-0.16894,35.07158851623535
-0.16651,35.088038206100464
-0.16167,35.10509467124939
-0.15924,35.122905015945435
-0.1544,35.138535499572754
-0.15198,35.15655755996704
-0.14714,35.17268419265747
-0.14231,35.18954086303711
-0.13748,35.20563244819641
-0.13266,35.22296357154846
-0.12543,35.238730907440186
-0.12057,35.25636076927185
-0.11336,35.27340078353882
-0.10855,35.29042148590088
-0.10135,35.30600333213806
-0.09415,35.323562145233154
-0.08696,35.340535402297974
-0.07977,35.35675311088562
-0.07259,35.373533725738525
-0.06541,35.39108228683472
-0.05823,35.406415700912476
-0.05106,35.424469232559204
-0.04389,35.44071960449219
-0.03434,35.45732808113098
-0.02717,35.47431826591492
-0.02001,35.49233031272888
-0.01046,35.50750207901001
-0.0033,35.52515435218811
0.00626,35.54131817817688
0.01342,35.55815649032593
0.02059,35.574289321899414
0.03015,35.59092116355896
0.03732,35.60836172103882
0.0445,35.62442636489868
0.05168,35.64191436767578
0.06126,35.65978407859802
0.06846,35.67542767524719
0.07565,35.69402050971985
0.08286,35.70823645591736
0.09007,35.72427225112915
0.09729,35.73893427848816
0.10451,35.75813364982605
0.10933,35.77540588378906
0.11653,35.79287576675415
0.12136,35.80937719345093
0.12861,35.82652711868286
0.13345,35.84315204620361
0.1383,35.860271692276
0.14315,35.87649631500244
0.14801,35.89456391334534
0.15287,35.91025185585022
0.1553,35.92632436752319
0.16017,35.94355297088623
0.1626,35.96042084693909
0.16504,35.97636437416077
0.16744,35.99420881271362
0.16988,36.01095366477966
0.17232,36.02847480773926
0.17232,36.04425573348999
0.17476,36.06115460395813
0.17476,36.0773606300354
0.17476,36.09496712684631
0.17476,36.11185312271118
0.17476,36.12820053100586
0.17228,36.14479160308838
0.17228,36.16104292869568
0.16983,36.17820739746094
0.1674,36.19543123245239
0.16496,36.21157741546631
0.16252,36.22950744628906
0.16008,36.245216369628906
0.15522,36.26234531402588
0.15278,36.27871489524841
0.14792,36.29670286178589
0.14307,36.312527656555176
0.13822,36.32948279380798
